"U.S. Border Patrol Blaine and Spokane Sectors' Processed Subjects in I-44 Events"||||||||||
"January 1, 2012 - June 30, 2019"||||||||||
"Data includes Deportable and Non-Deportable Processed Subjects"||||||||||
"Data Source: EID (Unofficial) as of 9/30/19"||||||||||
||||||||||
||||||||||
"APPR_DT_TIME"|"SECTOR"|"APP_AGE"|"GENDER"|"COMPLEXION"|"HAIR_COLOR"|"EYE_COLOR"|"CITIZENSHIP"|"STATUS_WHEN_FOUND"|"CRIMINAL_ALIEN"|"DEPORTABLE"
12/27/2013 9:06:00 PM|"BLW"|71|"Male"||"GRY"||"UNITED STATES"||"N"|"N"
12/29/2013 11:05:00 PM|"SPW"|42|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/30/2013 9:30:00 AM|"BLW"|19|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
12/30/2013 2:55:00 PM|"SPW"|27|"Female"|||"BRO"|"UNITED STATES"||"N"|"N"
12/30/2013 2:55:00 PM|"SPW"|36|"Male"|||"HAZ"|"UNITED STATES"||"N"|"N"
12/30/2013 7:30:00 PM|"SPW"|28|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
12/31/2013 3:55:00 PM|"BLW"|23|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/2/2014 1:40:00 PM|"SPW"|17|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/3/2014 1:30:00 PM|"BLW"|34|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
1/3/2014 2:40:00 PM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
1/3/2014 6:00:00 PM|"BLW"|30|"Male"||"BRO"|"BRO"|"MEXICO"||"N"|"N"
1/4/2014 3:00:00 AM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
1/5/2014 6:12:00 PM|"BLW"|53|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
1/5/2014 6:12:00 PM|"BLW"|15|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
1/6/2014 12:46:00 PM|"SPW"|17|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
1/7/2014 9:40:00 AM|"BLW"|23|"Male"||"BLD"|"BLU"|"UNITED STATES"||"N"|"N"
1/7/2014 9:40:00 AM|"BLW"|21|"Female"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
1/8/2014 12:30:00 AM|"BLW"|22|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
1/8/2014 12:30:00 AM|"BLW"|22|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
1/8/2014 12:30:00 AM|"BLW"|18|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/8/2014 9:00:00 AM|"BLW"|19|"Male"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
1/8/2014 3:20:00 PM|"BLW"|20|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
1/8/2014 3:20:00 PM|"BLW"|20|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/11/2014 8:26:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"KYRGYZSTAN"|"TRAVEL/SEEKING"|"N"|"Y"
1/11/2014 8:26:00 PM|"BLW"|36|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
1/12/2014 9:26:00 PM|"BLW"|39|"Female"|"MED"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/13/2014 5:00:00 PM|"SPW"|23|"Male"|||"BLU"|"UNITED STATES"||"N"|"N"
1/13/2014 5:00:00 PM|"SPW"|25|"Male"||"RED"|"GRN"|"UNITED STATES"||"N"|"N"
1/14/2014 2:00:00 PM|"SPW"|46|"Female"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
1/15/2014 12:00:00 AM|"SPW"|47|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
1/16/2014 10:30:00 AM|"BLW"|54|"Male"||"GRY"|"BLU"|"UNITED STATES"||"N"|"N"
1/16/2014 1:00:00 PM|"SPW"|18|"Male"||||"UNITED STATES"||"N"|"N"
1/16/2014 4:45:00 PM|"SPW"|51|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
1/22/2014 2:20:00 PM|"BLW"|51|"Female"||"BLK"|"BLK"|"CHINA, PEOPLES REPUBLIC OF"|"TRAVEL/SEEKING"|"N"|"Y"
1/22/2014 6:32:00 PM|"BLW"|40|"Male"|"MBR"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
1/24/2014 12:00:00 PM|"BLW"|22|"Male"||"BRO"|"BRO"|"CANADA"||"N"|"N"
1/24/2014 12:30:00 PM|"BLW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
1/25/2014 6:44:00 PM|"BLW"|32|"Male"|"MED"|"BLK"|"BRO"|"ROMANIA"|"TRAVEL/SEEKING"|"N"|"Y"
1/25/2014 6:55:00 PM|"BLW"|26|"Female"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
1/26/2014 3:45:00 PM|"SPW"|28|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
1/27/2014 12:33:00 PM|"SPW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
1/27/2014 3:00:00 PM|"SPW"|34|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
1/27/2014 7:20:00 PM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"AGRICULTURE"|"N"|"Y"
1/29/2014 1:10:00 AM|"SPW"|30|"Male"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
1/29/2014 1:10:00 AM|"SPW"|25|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
1/30/2014 11:11:00 PM|"BLW"|26|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
2/3/2014 8:25:00 PM|"BLW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
2/5/2014 10:03:00 PM|"BLW"|23|"Male"|"MED"|"BRO"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
2/6/2014 8:20:00 PM|"BLW"|54|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"IN TRAVEL"|"N"|"Y"
2/6/2014 8:30:00 PM|"BLW"|48|"Female"||"BLK"|"BRO"|"GUATEMALA"||"N"|"N"
2/7/2014 5:19:00 PM|"SPW"|74|"Male"||"GRY"|"BRO"|"UNITED STATES"||"N"|"N"
2/9/2014 4:40:00 PM|"BLW"|18|"Male"||"BLN"|"BRO"|"UNITED STATES"||"N"|"N"
2/11/2014 4:22:00 AM|"BLW"|19|"Male"||"BRO"|"XXX"|"UNITED STATES"||"N"|"N"
2/11/2014 12:38:00 PM|"BLW"|50|"Male"||"GRY"|"BRO"|"UNITED STATES"||"N"|"N"
2/11/2014 3:05:00 PM|"SPW"|60|"Male"||"WHI"|"BRO"|"UNITED STATES"||"N"|"N"
2/11/2014 3:05:00 PM|"SPW"|27|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
2/13/2014 12:25:00 AM|"SPW"|27|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/13/2014 12:42:00 AM|"BLW"|21|"Male"||"BLK"|"BLK"|"CANADA"||"N"|"N"
2/16/2014 1:29:00 AM|"BLW"|20|"Unknown"||||"UNITED STATES"||"N"|"N"
2/16/2014 1:29:00 AM|"BLW"|21|"Unknown"||||"UNITED STATES"||"N"|"N"
2/16/2014 1:29:00 AM|"BLW"|19|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
2/16/2014 1:29:00 AM|"BLW"|21|"Unknown"||||"UNITED STATES"||"N"|"N"
2/19/2014 12:00:00 PM|"SPW"|23|"Female"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
2/19/2014 3:31:00 PM|"SPW"|23|"Male"|||"BLU"|"UNITED STATES"||"N"|"N"
2/20/2014 3:45:00 AM|"SPW"|25|"Male"||"BLK"|"BRO"|"UNITED STATES"||"Y"|"N"
2/20/2014 3:38:00 PM|"BLW"|53|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
2/20/2014 3:38:00 PM|"BLW"|43|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
2/21/2014 6:00:00 AM|"SPW"|39|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
2/21/2014 11:45:00 PM|"BLW"|45|"Male"|"MED"|"GRY"|"BRO"|"MEXICO"|"IN TRAVEL"|"Y"|"Y"
2/23/2014 7:20:00 PM|"BLW"|31|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/24/2014 9:00:00 AM|"BLW"|29|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
2/24/2014 9:00:00 AM|"BLW"|25|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/26/2014 12:00:00 PM|"SPW"|70|"Male"||"GRY"||"PALAU"||"N"|"N"
2/27/2014 2:30:00 AM|"SPW"|19|"Male"||"BLK"|"BLU"|"UNITED STATES"||"N"|"N"
2/27/2014 10:30:00 AM|"SPW"|54|"Male"||||"UNITED STATES"||"N"|"N"
2/28/2014 6:40:00 AM|"SPW"|34|"Male"|"DRK"|"BLK"|"BRO"|"ETHIOPIA"|"IN TRAVEL"|"N"|"Y"
2/28/2014 9:13:00 AM|"SPW"|28|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
2/28/2014 2:48:00 PM|"SPW"|59|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/4/2014 7:46:00 AM|"SPW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/4/2014 10:23:00 AM|"BLW"|40|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
3/5/2014 4:00:00 PM|"SPW"|51|"Female"|||"HAZ"|"UNITED STATES"||"N"|"N"
3/5/2014 4:00:00 PM|"SPW"|23|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/6/2014 2:35:00 AM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"HONDURAS"|"IN TRAVEL"|"N"|"Y"
3/6/2014 2:00:00 PM|"SPW"|59|"Unknown"||||"UNITED STATES"||"N"|"N"
3/8/2014 11:30:00 PM|"SPW"|28|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/10/2014 2:35:00 AM|"SPW"|27|"Male"||"BLK"|"BRO"|"MOLDOVA"||"N"|"N"
3/11/2014 6:30:00 AM|"SPW"|41|"Male"||||"UNITED STATES"||"N"|"N"
3/11/2014 6:30:00 AM|"SPW"|45|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
3/12/2014 7:32:00 PM|"SPW"||"Male"||"BRO"||"UNITED STATES"||"N"|"N"
3/14/2014 8:30:00 AM|"BLW"|43|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
3/14/2014 8:30:00 AM|"BLW"|37|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
3/14/2014 8:45:00 PM|"SPW"|23|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
3/14/2014 8:45:00 PM|"SPW"|41|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
3/17/2014 10:00:00 AM|"SPW"|22|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
3/18/2014 10:00:00 AM|"SPW"|56|"Female"||"RED"|"BLU"|"UNITED STATES"||"N"|"N"
3/19/2014 7:00:00 PM|"BLW"|47|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
3/19/2014 7:00:00 PM|"BLW"|56|"Male"|||"HAZ"|"UNITED STATES"||"N"|"N"
3/20/2014 5:12:00 PM|"BLW"|34|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
3/20/2014 10:46:00 PM|"BLW"|54|"Male"||"GRY"|"GRN"|"UNITED STATES"||"N"|"N"
3/23/2014 6:54:00 PM|"SPW"|15|"Male"|"MED"|"BRO"|"BRO"|"CANADA"||"N"|"Y"
3/24/2014 12:29:00 AM|"SPW"|35|"Male"||||"UNITED STATES"||"N"|"N"
3/24/2014 7:48:00 PM|"BLW"|23|"Male"|"MED"|"BRO"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
3/24/2014 11:34:00 PM|"BLW"|19|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
3/28/2014 4:20:00 PM|"BLW"|33|"Male"|"MED"|"BLK"|"BRO"|"CANADA"|"TRAVEL/SEEKING"|"N"|"Y"
3/28/2014 4:20:00 PM|"BLW"|40|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
3/28/2014 4:20:00 PM|"BLW"|29|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
3/28/2014 4:20:00 PM|"BLW"|40|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
3/30/2014 9:30:00 PM|"BLW"|22|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/1/2014 8:35:00 AM|"BLW"|25|"Male"||"BRO"|"BRO"|"GUATEMALA"||"N"|"Y"
4/1/2014 10:00:00 PM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"Y"|"Y"
4/2/2014 12:00:00 PM|"SPW"|32|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
4/2/2014 12:00:00 PM|"SPW"|37|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/3/2014 8:00:00 AM|"BLW"|36|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/3/2014 8:00:00 AM|"BLW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"N"
4/3/2014 8:16:00 AM|"BLW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/3/2014 5:56:00 PM|"BLW"|57|"Male"||"GRY"|"BRO"|"UNITED STATES"||"N"|"N"
4/3/2014 8:47:00 PM|"SPW"|52|"Male"||"BLK"|"GRN"|"UNITED STATES"||"N"|"N"
4/3/2014 8:47:00 PM|"SPW"|29|"Male"||||"UNITED STATES"||"N"|"N"
4/4/2014 11:30:00 PM|"SPW"|30|"Male"||||"UNITED STATES"||"N"|"N"
4/5/2014 12:15:00 AM|"BLW"|24|"Male"||"BLK"|"BRO"|"MEXICO"||"N"|"N"
4/5/2014 4:11:00 PM|"BLW"|30|"Male"||"BLD"|"BRO"|"AFGHANISTAN"||"N"|"N"
4/5/2014 4:11:00 PM|"BLW"|23|"Male"||"BLK"|"BRO"|"AFGHANISTAN"||"N"|"N"
4/6/2014 1:35:00 PM|"BLW"|29|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
4/6/2014 1:35:00 PM|"BLW"|31|"Male"||"BLK"|"BRO"|"INDIA"||"N"|"N"
4/6/2014 1:35:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
4/6/2014 1:35:00 PM|"BLW"|29|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 12:18:00 AM|"BLW"|37|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 12:18:00 AM|"BLW"|47|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 12:18:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 12:18:00 AM|"BLW"|32|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 12:46:00 AM|"BLW"|27|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 12:46:00 AM|"BLW"|26|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
4/7/2014 10:47:00 AM|"SPW"|27|"Female"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
4/7/2014 1:00:00 PM|"SPW"|23|"Male"||||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|20|"Male"||||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|20|"Male"||||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|24|"Male"||||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|18|"Male"||||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|22|"Male"||||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|18|"Female"||"BLK"||"UNITED STATES"||"N"|"N"
4/7/2014 1:00:00 PM|"SPW"|44|"Female"||||"UNITED STATES"||"N"|"N"
4/10/2014 12:45:00 PM|"BLW"|18|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/10/2014 2:39:00 PM|"BLW"|32|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/15/2014 1:29:00 AM|"BLW"|22|"Male"||"BRO"|"GRN"|"UNITED STATES"||"N"|"N"
4/15/2014 1:29:00 AM|"BLW"|27|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/15/2014 1:29:00 AM|"BLW"|22|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
4/17/2014 10:45:00 PM|"SPW"|18|"Female"||||"UNITED STATES"||"N"|"N"
4/18/2014 10:45:00 AM|"SPW"|27|"Male"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"|"Y"
4/18/2014 12:00:00 PM|"SPW"|19|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
4/18/2014 3:36:00 PM|"SPW"|22|"Male"||"BLN"|"GRN"|"UNITED STATES"||"N"|"N"
4/20/2014 8:40:00 PM|"BLW"|18|"Male"|"MED"|"RED"|"BRO"|"UNITED STATES"||"N"|"N"
4/27/2014 3:42:00 PM|"BLW"|47|"Female"|"MED"|"BLK"|"BRO"|"GUATEMALA"|"TRAVEL/SEEKING"|"N"|"Y"
4/28/2014 5:45:00 AM|"SPW"|30|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
4/28/2014 10:09:00 PM|"BLW"|26|"Female"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
4/28/2014 10:09:00 PM|"BLW"|31|"Male"|"MED"|"BLK"|"BRO"|"INDIA"|"IN TRAVEL"|"N"|"Y"
4/28/2014 10:09:00 PM|"BLW"|25|"Male"|"MED"|"BLK"|"BLK"|"UNITED STATES"|"IN TRAVEL"|"N"|"N"
4/30/2014 4:30:00 PM|"SPW"|36|"Male"||"BLK"|"BLU"|"UNITED STATES"||"N"|"N"
5/1/2014 7:30:00 AM|"BLW"|59|"Male"||"BLK"|"BRO"|"EL SALVADOR"||"N"|"N"
5/1/2014 11:51:00 AM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"Y"|"Y"
5/1/2014 12:30:00 PM|"SPW"|42|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
5/1/2014 3:00:00 PM|"SPW"|23|"Male"||||"UNITED STATES"||"N"|"N"
5/2/2014 10:00:00 AM|"BLW"|34|"Male"||||"UNKNOWN"||"N"|"N"
5/6/2014 12:58:00 AM|"SPW"|23|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/9/2014 5:30:00 PM|"SPW"|18|"Male"||||"UNITED STATES"||"N"|"N"
5/9/2014 8:23:00 PM|"BLW"|41|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/12/2014 3:15:00 PM|"BLW"|33|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
5/13/2014 9:30:00 PM|"SPW"|30|"Male"|"OLV"|"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/14/2014 8:25:00 PM|"BLW"|59|"Unknown"||||"EL SALVADOR"||"N"|"N"
5/17/2014 11:28:00 AM|"BLW"|29|"Male"||||"UNITED STATES"||"N"|"N"
5/17/2014 11:28:00 AM|"BLW"|28|"Female"||||"UNITED STATES"||"N"|"N"
5/18/2014 4:00:00 AM|"BLW"|20|"Female"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
5/22/2014 4:39:00 PM|"BLW"|17|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/22/2014 4:39:00 PM|"BLW"|28|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/26/2014 12:03:00 AM|"BLW"|30|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN TRAVEL"|"N"|"Y"
5/26/2014 11:30:00 AM|"SPW"|39|"Male"||"BLK"|"BRO"|"CANADA"||"N"|"N"
5/26/2014 11:30:00 AM|"SPW"|28|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
5/26/2014 9:06:00 PM|"BLW"|59|"Male"|"MED"|"BLK"|"BRO"|"EL SALVADOR"||"N"|"Y"
5/28/2014 7:11:00 AM|"SPW"|39|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"Y"|"Y"
5/28/2014 7:30:00 PM|"BLW"||"Male"||||"UNKNOWN"||"N"|"N"
5/29/2014 7:13:00 PM|"BLW"|38|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
5/30/2014 2:55:00 PM|"SPW"|79|"Male"||"WHI"||"ISRAEL"||"N"|"N"
5/30/2014 2:55:00 PM|"SPW"|75|"Female"||"RED"||"ISRAEL"||"N"|"N"
5/31/2014 7:35:00 AM|"SPW"|48|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"TRAVEL/SEEKING"|"N"|"Y"
6/1/2014 5:18:00 PM|"SPW"|24|"Female"||"RED"||"UNITED STATES"||"N"|"N"
6/1/2014 5:18:00 PM|"SPW"|39|"Male"||"BRO"||"UNITED STATES"||"N"|"N"
6/3/2014 5:00:00 PM|"BLW"|27|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/4/2014 10:45:00 AM|"BLW"|36|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/5/2014 9:00:00 AM|"BLW"|25|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
6/5/2014 9:00:00 AM|"BLW"|22|"Female"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/5/2014 9:00:00 AM|"BLW"|26|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/5/2014 10:50:00 PM|"BLW"|25|"Female"||"RED"|"XXX"|"UNITED STATES"||"N"|"N"
6/5/2014 11:00:00 PM|"BLW"|34|"Male"||"BRO"|"HAZ"|"UNITED STATES"||"N"|"N"
6/5/2014 11:00:00 PM|"BLW"|35|"Female"||"BLD"|"BLU"|"UNITED STATES"||"N"|"N"
6/8/2014 4:21:00 PM|"BLW"|28|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/8/2014 4:25:00 PM|"BLW"|31|"Unknown"||||"UNITED STATES"||"N"|"N"
6/11/2014 10:00:00 AM|"SPW"|20|"Male"||"RED"|"BRO"|"UNITED STATES"||"N"|"N"
6/16/2014 3:11:00 PM|"SPW"|25|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
6/16/2014 7:59:00 PM|"BLW"|26|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/17/2014 6:09:00 AM|"SPW"|30|"Female"||"BLK"|"BRO"|"INDONESIA"||"N"|"N"
6/17/2014 10:15:00 PM|"BLW"|18|"Male"|"LGT"|"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
6/17/2014 10:30:00 PM|"BLW"|20|"Female"|"MED"|"BRO"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
6/17/2014 10:30:00 PM|"BLW"|51|"Male"|"MED"|"BRO"|"BRO"|"PAKISTAN"|"TRAVEL/SEEKING"|"N"|"Y"
6/17/2014 10:30:00 PM|"BLW"|24|"Male"|"MED"|"BRO"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
6/17/2014 10:30:00 PM|"BLW"|24|"Female"|"MED"|"BRO"|"BRO"|"INDIA"|"TRAVEL/SEEKING"|"N"|"Y"
6/19/2014 4:32:00 AM|"BLW"|27|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/19/2014 5:30:00 PM|"SPW"|27|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/19/2014 10:50:00 PM|"SPW"|40|"Male"||"RED"||"UNITED STATES"||"N"|"N"
6/19/2014 11:06:00 PM|"SPW"|35|"Male"||"BLN"|"BLU"|"UNITED STATES"||"N"|"N"
6/19/2014 11:06:00 PM|"SPW"|30|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/20/2014 11:09:00 AM|"SPW"|31|"Male"|"MED"|"BLK"|"BRO"|"MEXICO"|"IN INSTITUTION"|"N"|"Y"
6/21/2014 12:00:00 AM|"SPW"|42|"Male"||||"UNITED STATES"||"N"|"N"
6/21/2014 5:35:00 AM|"BLW"|28|"Female"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/21/2014 11:17:00 AM|"SPW"|42|"Male"||"BLK"|"BRO"|"UNITED STATES"||"N"|"N"
6/21/2014 3:10:00 PM|"BLW"|18|"Male"||"BLK"|"BRO"|"GUATEMALA"||"N"|"N"
6/21/2014 4:00:00 PM|"BLW"|42|"Male"||"BLD"|"BRO"|"UNITED STATES"||"N"|"N"
6/22/2014 12:21:00 AM|"BLW"|31|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/24/2014 9:53:00 AM|"BLW"|44|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
6/24/2014 3:47:00 PM|"SPW"|18|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/24/2014 3:47:00 PM|"SPW"|18|"Male"||"BRO"|"BRO"|"UNITED STATES"||"N"|"N"
6/27/2014 1:04:00 AM|"BLW"|26|"Female"||"BRO"|"BLK"|"UNITED STATES"||"N"|"N"
6/27/2014 11:00:00 AM|"SPW"|24|"Male"||"BRO"|"BLU"|"UNITED STATES"||"N"|"N"
